"","Date","^GSPC","QCOM","ACN","CRM","MSFT","VZ","TXN","NKE","LULU","RL","HSY","UAA","F","RY","WFC","AMX","GS","V","BAC","CVS","SNY","CI","DVA","SYK","BIIB","COST","NFLX","SBUX","TJX","DAL","WMT","SPY"
"94","2017-10-01",2575.26001,46.196007,135.631256,102.339996,79.730133,42.422596,89.736282,53.346329,61.509998,84.304253,99.335457,12.52,10.379202,69.007011,50.501175,16.247063,230.757553,108.025894,25.839432,63.040691,41.655647,197.085663,60.740002,150.472198,311.660004,156.700775,196.429993,51.796913,33.496269,46.899067,81.995926,244.966751
"95","2017-11-01",2584.840088,60.07925,142.379974,104.32,80.679062,45.63998,90.870964,58.614021,66.959999,89.696396,103.779251,13.29,10.722182,69.930176,50.798031,16.375193,235.668106,110.589508,26.575275,70.927925,40.210739,211.58577,61.060001,151.570099,322.170013,179.416,187.580002,54.611546,36.255638,49.608204,91.312157,252.454422
"96","2017-12-01",2673.610107,58.467293,147.266754,102.230003,82.404037,47.469517,97.549232,60.680359,78.589996,97.746933,106.829468,14.43,10.696489,72.922073,54.957481,16.423075,243.205765,112.192528,27.967525,67.131523,37.884792,202.95166,72.25,150.443039,318.570007,181.597305,191.960007,54.530548,36.860989,52.822052,92.739639,254.216766
"97","2018-01-01",2823.810059,62.33041,154.58728,113.910004,91.526848,48.491917,102.434158,66.400673,78.209999,108.282288,103.836617,13.86,9.394755,76.512352,59.586338,17.907375,255.740326,122.238922,30.317099,72.863159,38.704155,208.208084,78.040001,160.195969,347.809998,190.134689,270.299988,53.941849,38.721878,53.548344,101.166855,269.916779
"98","2018-02-01",2713.830078,59.362289,154.885498,116.25,90.332314,43.302597,101.761322,65.242416,81.099998,100.258934,92.476982,16.58,9.188988,71.820114,52.910271,17.581785,251.005264,120.969589,30.41184,63.104511,34.580883,195.756561,72.019997,158.032471,288.98999,186.261124,291.380005,54.217209,39.859612,50.841217,85.422409,260.102539
"99","2018-03-01",2640.870117,51.038414,147.661163,116.300003,88.336983,43.375168,97.572533,64.668159,89.120003,105.904663,93.76413,16.35,9.59604,70.363495,47.758369,18.280844,241.112228,117.907715,28.412806,57.961479,35.312149,167.625748,65.940002,156.824005,273.820007,184.34314,295.350006,55.265461,39.48299,51.99791,84.435425,251.963898
"100","2018-04-01",2648.050049,46.98555,145.448639,120.989998,90.514664,44.762955,95.262123,66.767502,99.800003,104.534409,87.112717,17.76,9.734611,69.234619,47.348309,17.706274,228.159622,125.063782,28.452854,65.061096,34.642555,171.742905,62.790001,165.598572,273.600006,192.88382,312.459991,54.959972,41.075665,49.540798,84.451927,254.280426
"101","2018-05-01",2705.27002,53.534595,151.13797,129.330002,95.663704,43.783173,105.104851,70.096603,105.050003,128.067734,85.312477,20.9,10.137302,69.482262,49.198143,14.852588,216.240891,128.848831,27.616007,59.512711,33.717468,169.293991,66.839996,170.094849,293.959991,193.940369,351.600006,54.100773,43.723679,51.276913,78.800156,260.461731
"102","2018-06-01",2718.370117,52.232487,158.756027,136.399994,95.854782,46.207924,104.169189,77.78965,124.849998,119.636459,88.806458,22.48,9.716012,69.215691,50.899803,15.953843,211.904221,130.76387,26.917217,60.413986,37.033161,169.873734,69.440002,165.051224,290.23999,205.04361,391.429993,46.879169,46.287308,47.277641,82.284393,260.788605
"103","2018-07-01",2816.290039,59.650391,154.621887,137.149994,103.116066,47.429474,105.180183,75.295113,119.949997,129.084793,93.721062,19.969999,8.811993,71.66996,52.598301,16.384769,228.101776,134.999237,29.485762,60.892799,40.133915,179.339493,70.279999,160.012329,334.369995,214.590332,337.450012,50.276352,47.298843,51.934776,85.723724,271.664337
"104","2018-08-01",2901.52002,63.950348,164.074097,152.679993,109.191444,50.515831,106.788612,80.474022,154.929993,127.009575,95.925461,20.450001,8.437457,73.772797,53.690849,16.201551,228.466873,145.02002,29.533506,71.174347,39.661861,188.255493,69.290001,166.069763,353.48999,228.738708,367.679993,51.293583,53.479885,56.189915,92.093185,280.335785
"105","2018-09-01",2913.97998,67.040382,165.1707,159.029999,111.602264,49.605301,101.933716,83.145401,162.490005,131.542557,98.044281,21.219999,8.23275,74.394379,48.608791,15.515618,216.143463,148.401993,28.129875,74.466286,41.346447,208.156555,71.629997,174.156143,353.309998,231.027847,374.130005,54.926567,54.687996,55.565372,90.743828,280.73175
"106","2018-10-01",2711.73999,59.066502,152.962402,137.240005,104.225212,53.043015,88.19561,73.645317,140.729996,124.515556,102.994568,22.110001,8.499761,67.575577,49.228424,13.902226,217.232635,136.299683,26.385303,68.47834,41.392731,213.71405,67.339996,159.429047,304.269989,224.880341,301.779999,56.30843,53.643246,52.586765,96.89904,262.514984
"107","2018-11-01",2760.169922,54.717991,161.117783,142.759995,108.206497,56.64629,95.682129,73.723839,132.550003,107.021317,104.099976,23.879999,8.525608,68.648903,50.19949,12.994089,183.804825,140.116272,27.248823,76.390678,41.975853,223.27977,66.059998,172.441284,333.720001,227.486893,286.130005,64.473976,47.696991,58.332584,94.357727,267.38443
"108","2018-12-01",2506.850098,53.450066,138.093964,136.970001,99.540192,52.813507,90.555443,72.978004,121.610001,99.393402,103.714516,17.67,6.93102,64.207237,42.960701,13.911471,161.670441,130.690369,23.641232,62.407951,40.180195,189.834793,51.459999,154.053162,300.920013,200.845337,267.660004,62.566204,43.84306,48.247189,90.009438,242.425949
"109","2019-01-01",2704.100098,47.014267,150.374634,151.970001,102.34304,51.723789,96.477486,80.596687,147.809998,112.263359,102.669434,20.74,7.972937,71.385109,45.599129,15.668709,191.633423,133.731277,27.468643,62.436539,40.21722,199.720337,56.130001,175.103928,333.779999,211.611755,339.5,66.199707,48.733017,47.792747,93.104393,263.36499
"110","2019-02-01",2784.48999,50.688446,158.042709,163.649994,109.791168,54.029148,102.14061,84.386368,150.419998,120.991943,107.101349,22.549999,8.084186,74.230331,46.934441,14.038383,190.365601,146.717117,28.05719,55.502995,38.504864,174.361725,56.900002,185.891968,328.01001,215.663971,358.100006,68.259346,50.261745,47.937782,96.174522,271.90213
"111","2019-03-01",2834.399902,54.144257,172.379974,158.369995,116.076683,56.126911,102.420631,82.890182,163.869995,125.351387,111.846771,21.139999,8.093403,71.7332,45.457451,13.940759,186.557648,154.980698,26.755503,51.759922,40.985466,160.747849,54.290001,194.776855,236.380005,239.379715,356.559998,72.60009,52.348438,50.288242,94.756042,275.609772
"112","2019-04-01",2945.830078,82.722626,178.892456,165.350006,128.536667,54.285435,113.776024,86.67588,176.350006,127.825386,121.606461,23.09,9.803402,75.664055,45.542122,14.419118,200.093475,163.156891,29.655066,52.191814,40.476387,158.80751,55.240002,186.781464,229.240005,242.731079,370.540009,75.861923,53.991398,56.75317,100.452637,288.13266
"113","2019-05-01",2752.060059,64.176544,175.832001,151.410004,121.72599,52.121201,100.721184,76.12635,165.589996,102.130127,128.531754,22.799999,9.074224,72.03553,41.741455,13.696698,177.326462,160.080933,25.795446,50.744785,37.421917,147.989731,43.419998,181.175354,219.289993,236.848907,343.279999,74.279823,49.475716,50.142193,99.085136,269.758087
"114","2019-06-01",2941.76001,73.060608,182.447784,151.729996,132.331619,54.787201,111.542862,81.593048,180.210007,110.348732,131.269028,25.35,9.750978,76.109406,44.947037,14.214108,192.298431,172.471176,28.122856,52.798992,41.721992,157.517776,56.259998,203.263657,233.869995,261.953094,367.320007,82.247772,52.25235,55.587547,108.49836,287.133087
"115","2019-07-01",2980.379883,70.907997,190.159622,154.5,134.613541,53.003475,121.505531,85.135834,191.089996,101.863319,148.614212,23.07,9.083755,75.639702,45.98238,13.657648,214.865509,176.893494,29.912806,54.136162,40.20816,169.885239,59.849998,207.950668,237.820007,273.223846,322.98999,92.902794,53.912411,59.789673,108.390343,292.892029
"116","2019-08-01",2926.459961,75.376083,195.679352,156.070007,136.184204,56.362045,120.997681,83.621742,184.669998,86.334122,155.215363,18.610001,8.871069,72.361237,44.234646,14.457454,199.033417,179.695999,26.822077,59.558666,41.413441,153.938507,56.369999,218.735794,219.75,292.186859,293.75,94.737495,54.317543,57.039162,112.200409,287.988037
"117","2019-09-01",2976.73999,73.931953,189.93251,148.440002,137.797318,58.494038,126.365593,93.183937,192.529999,93.302231,152.540024,19.940001,8.861395,78.555893,48.44997,14.694785,203.543488,171.187393,28.440565,61.660625,44.67252,151.758942,57.07,214.413788,232.820007,286.226624,267.619995,87.079948,55.316029,56.782845,117.114395,292.242065
"118","2019-10-01",3037.560059,78.582901,183.0896,156.490005,142.098831,58.600636,115.365791,88.84819,204.270004,94.570854,144.54837,20.65,8.319652,78.07193,49.593021,15.634224,209.584091,175.317551,30.688997,64.906433,44.431465,178.423508,58.599998,214.900497,298.709991,295.167816,287.410004,83.27845,57.211502,53.026901,117.528854,300.081421
"119","2019-11-01",3140.97998,81.621101,199.485199,162.889999,150.037827,58.985184,118.422447,92.757309,225.690002,105.675987,145.817978,18.889999,8.908496,79.90918,52.311367,15.120005,217.412308,183.627609,32.700905,74.144974,45.009998,199.879105,71.769997,203.562744,299.809998,298.497253,314.660004,84.135269,60.665028,56.916679,117.51899,310.943817
"120","2019-12-01",3230.780029,86.193047,208.816864,162.639999,156.833633,60.121017,126.382294,100.778297,231.669998,115.40284,145.410416,21.6,9.144482,77.416588,52.171978,16,227.113007,187.314606,34.565609,73.179634,48.404068,204.448181,75.029999,208.61058,296.730011,292.633057,323.570007,87.020363,60.835155,58.078648,117.272278,318.412933
"121","2020-01-01",3225.52002,83.986679,203.501495,182.309998,169.2948,58.201843,118.855911,95.794601,239.389999,112.393936,153.512955,20.18,8.672508,77.181999,45.519562,16.68,234.837204,198.350143,32.39592,66.806328,46.543114,192.340652,79.870003,209.939087,268.850006,304.182251,345.089996,83.961975,58.822594,55.357456,113.486435,319.849213
"122","2020-02-01",2954.219971,77.085419,179.778809,170.399994,161.119965,53.583729,113.254959,88.910912,217.410004,104.481804,142.452347,14.19,6.96,73.512672,39.61385,15.88,198.310272,181.193741,28.123171,58.688881,44.595383,182.902573,77.620003,189.901718,308.390015,279.909027,369.029999,77.627464,59.579792,45.813408,106.73613,294.528107
"123","2020-03-01",2584.590088,66.600616,162.526657,143.979996,157.271988,53.158306,99.155144,82.534111,189.550003,66.178741,131.719467,9.21,4.83,60.758759,28.128466,11.78,153.629669,160.850662,20.949295,58.837635,42.155895,177.143753,76.059998,165.888748,316.380005,284.480072,375.5,65.370567,47.810001,28.530001,112.624062,256.243225
"124","2020-04-01",2912.429932,78.065773,184.358154,161.949997,178.71228,56.838726,115.169998,86.963066,223.479996,73.779999,131.649872,10.42,5.09,60.798248,28.471495,12.04,182.280579,178.421249,23.883434,61.039211,45.154633,195.779999,79.010002,186.429993,296.829987,302.309326,419.850006,76.29882,49.049999,25.91,121.01767,290.480011
"125","2020-05-01",3044.310059,80.258797,201.619995,174.789993,182.741058,57.380001,117.81929,98.334702,300.100006,75.510002,134.880722,8.75,5.71,64.849998,25.942873,13.26,195.269394,194.913635,23.952951,65.57,49.110001,197.320007,80.959999,195.729996,307.089996,308.470001,419.730011,77.551727,52.759998,25.209999,123.51667,304.320007
